"card_id","date","sport","match","competition","governing_body","rulebook_or_playing_conditions","settlement_convention","market_group","rank","option","stated_probability_bucket","stated_probability","frequency_count_base","projection_band","line_or_threshold","result","win_loss_push","top_pick_loss","bottom_pick_win","top_half_sweep_exemption","penalty_applied","ruleset_error","availability_or_eligibility_error","settlement_convention_error","source_status_error","projection_error","rank_slot_calibration_error","settlement_source","phase_source","notes","form_delta_verdict","form_anchor_window","press_signal_class","press_signal_quote_logged","press_signal_direction_hypothesis","press_signal_outcome","officials_named","officials_source_timestamp","officials_impact_note","source_confidence_score","source_disagreement_note","similar_condition_form","role_replacement_bench_verdict","style_fit_note","volatility_stability_note","prediction_triggers"
"WNBA-20260618-NYL-CHI-LIVE","2026-06-18","Basketball","New York Liberty @ Chicago Sky","WNBA regular season / Commissioner's Cup","WNBA","WNBA 2026 regular-season rules; 4x10 quarters; OT included for full-game winner and player/team stat settlement","Research-only live four-outcome card; full-game winner and full-game player/team stat thresholds; no betting odds or lines used","Self-selected live ranked outcomes","2","Breanna Stewart 12+ points","60-69","0.68","Stewart 19.9 PPG season and 110 points last five; active with early points; New York likely needs her scoring in comeback script","Stewart 14-22 points","12+ points","New York Liberty 96 Chicago Sky 95; Chicago 95; New York 96; Stewart 17","W","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA API final summary event 401856997, checked 2026-06-18 AEST","Quarter splits CHI 32-13-23-27; NYL 27-20-27-22","Breanna Stewart 12+ won; Stewart scored 17.","Positive Stewart scoring form","Season 14 games plus last 5 points total","N/A","FALSE","N/A","Pending","TRUE","ESPN API live summary 2026-06-18 10:23 AEST","No whistle-specific adjustment beyond foul-trouble watch","0.73","No material dispute; exact live box may update rapidly","Stewart 19.9 PPG season, 22.0 PPG last five by total points","Stewart active; Liberty can manage minutes with Sabally/Jones but comeback script needs Stewart touches","Sky frontcourt defensive pressure can be attacked by Stewart spacing and rim pressure","Player props volatile; threshold deliberately modest","Downgrade if Stewart picks up two early fouls or Liberty blowout reduces fourth-quarter minutes"
"WNBA-20260618-NYL-CHI-LIVE","2026-06-18","Basketball","New York Liberty @ Chicago Sky","WNBA regular season / Commissioner's Cup","WNBA","WNBA 2026 regular-season rules; 4x10 quarters; OT included for full-game winner and player/team stat settlement","Research-only live four-outcome card; full-game winner and full-game player/team thresholds; no betting odds or lines used","Self-selected live ranked outcomes","3","New York Liberty to win by 10+ points","20-29","0.22","Liberty are better team but trail 29-15 at 2:51 Q1; a 10+ win requires at least a 24-point swing","Liberty double-digit win tail only","Liberty by 10+ points","New York Liberty 96 Chicago Sky 95; Chicago 95; New York 96; Stewart 17","L","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA API final summary event 401856997, checked 2026-06-18 AEST","Quarter splits CHI 32-13-23-27; NYL 27-20-27-22","Liberty by 10+ lost; Liberty won by 1.","Liberty team quality positive but live score state sharply negative for margin","Season, last-10, live Q1","Context preview, not decisive press signal","FALSE","Liberty motivation/Cup context helps effort but not enough for margin confidence","Pending","TRUE","ESPN API live summary 2026-06-18 10:23 AEST","No referee edge applied","0.69","Pregame quality points NY; live scoreboard strongly opposes double-digit NY margin","Liberty 7-3 last 10 vs Sky 2-8 last 10","Liberty deeper, but Sabrina role/minutes and Laney-Hamilton absence keep margin tail modest","Requires New York half-court defense plus Stewart/Jones/Sabally scoring surge","Margin tails are highly volatile","Upgrade only if Liberty cuts deficit under 5 before halftime with clear turnover/rebound edge"
"WNBA-20260618-NYL-CHI-LIVE","2026-06-18","Basketball","New York Liberty @ Chicago Sky","WNBA regular season / Commissioner's Cup","WNBA","WNBA 2026 regular-season rules; 4x10 quarters; OT included for full-game winner and player/team stat settlement","Research-only live four-outcome card; full-game winner and full-game player/team stat thresholds; no betting odds or lines used","Self-selected live ranked outcomes","4","Chicago Sky to hold New York Liberty under 70 points","10-19","0.18","Liberty 88.4 PPG season; Sky allow 87.77; New York already 15 with 32:51 left, needing only 55 more to reach 70","New York 80-87 points","New York under 70 team points","New York Liberty 96 Chicago Sky 95; Chicago 95; New York 96; Stewart 17","L","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA API final summary event 401856997, checked 2026-06-18 AEST","Quarter splits CHI 32-13-23-27; NYL 27-20-27-22","Sky to hold Liberty under 70 lost; New York scored 96.","Strongly negative for under-70","Season PPG/allowed and live Q1","N/A","FALSE","N/A","Pending","TRUE","ESPN API live summary 2026-06-18 10:23 AEST","No referee edge applied","0.72","Live Liberty inefficiency supports under risk, but baseline and remaining time oppose sub-70","Liberty 88.4 PPG season and 7-3 last 10","Laney-Hamilton out and Sabrina managed role cap ceiling, but Stewart/Jones/Sabally still enough for 70+","New York chasing should increase attempts and keep scoring pressure on","Extreme low team total can happen only through shooting collapse/injury/blowout rest","Upgrade only if Liberty are below 30 at halftime with poor shot quality and no transition points"
"MLB-20260618-BAL-SEA","2026-06-18","Baseball","Baltimore Orioles @ Seattle Mariners","MLB regular season","MLB","MLB regular-season rules; 9 innings plus extras with automatic runner; pitch timer/disengagement rules apply","Full-game runline/total including extra innings unless suspended/tie administration intervenes; no odds used","User-listed four options: Orioles +4.5, Mariners +0.5, Over 7.5, Under 7.5","1","Orioles +4.5 runs","80-89","0.82","Broad MLB cushion; Seattle only +22 run differential and 4.24 RPG; Orioles 4.65 RPG and .744 OPS vs RHP; modal SEA 5-4/5-3","Seattle 5-4, 5-3, 4-3 either side","Orioles +4.5","Baltimore Orioles 5 Seattle Mariners 3; total 8","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","MLB StatsAPI gamePk 823127 final line score, checked 2026-06-18 AEST","Inning scoring BAL 0-0-2-0-0-1-1-0-1; SEA 0-0-0-1-0-0-0-0-2","Orioles +4.5 won; Baltimore won outright 5-3.","Orioles poor record form but scoring enough for cushion; Mariners run prevention edge","StatMuse L10 plus season RPG/run differential/OPS vs RHP","N/A","FALSE","N/A","Pending","TRUE","ESPN game page 2026-06-18 AEST","Todd Tichenor HP, Tyler Jones, Clint Vondrak, Adam Hamari; no umpire edge applied","0.78","No material source disagreement; game at warmup/top-1 shell","Orioles scored 43 and allowed 51 last 10; Mariners scored 44 and allowed 48 last 10","Seattle without Naylor/Raley/Arozarena in lineup; Baltimore core bats active","T-Mobile and Seattle pitching suppress blowout more than they suppress Orioles +4.5","MLB runline cushion robust but Bradish command can create tail risk","Downgrade if Bradish exits before 4 IP with 4+ ER and Orioles show no baserunners early"
"MLB-20260618-BAL-SEA","2026-06-18","Baseball","Baltimore Orioles @ Seattle Mariners","MLB regular season","MLB","MLB regular-season rules; 9 innings plus extras with automatic runner; pitch timer/disengagement rules apply","Full-game runline/total including extra innings unless suspended/tie administration intervenes; no odds used","User-listed four options: Orioles +4.5, Mariners +0.5, Over 7.5, Under 7.5","2","Mariners +0.5 runs","50-59","0.57","Mariners 38-36, 20-16 home, +22 differential; Orioles 34-40, 12-21 away, -35 differential; Kirby command edge over Bradish","Seattle by 1-2, Baltimore one-run upset live","Mariners +0.5 (win required in normal MLB settlement)","Baltimore Orioles 5 Seattle Mariners 3; total 8","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","MLB StatsAPI gamePk 823127 final line score, checked 2026-06-18 AEST","Inning scoring BAL 0-0-2-0-0-1-1-0-1; SEA 0-0-0-1-0-0-0-0-2","Mariners +0.5 lost; Seattle lost by 2.","Seattle side edge modest","Season records, home/away, L10, pitcher matchup","N/A","FALSE","N/A","Pending","TRUE","ESPN game page 2026-06-18 AEST","No umpire edge applied","0.74","ESPN matchup predictor was near coinflip; research lean remains SEA but capped","Kirby 6 IP, 3 ER, 10 K vs BAL in 2026; Bradish 4 IP, 5 ER vs SEA","Crawford/Raleigh active; Naylor/Raley/Arozarena absent lowers SEA ceiling","Home park and pitching depth favor SEA narrow win","Winner side volatile because one-run scripts are live","Downgrade if Kirby lacks command early or BAL top four generate hard contact first time through"
"MLB-20260618-BAL-SEA","2026-06-18","Baseball","Baltimore Orioles @ Seattle Mariners","MLB regular season","MLB","MLB regular-season rules; 9 innings plus extras with automatic runner; pitch timer/disengagement rules apply","Full-game runline/total including extra innings unless suspended/tie administration intervenes; no odds used","User-listed four options: Orioles +4.5, Mariners +0.5, Over 7.5, Under 7.5","3","Combined Total Over 7.5 runs","50-59","0.54","Season RPG sum 8.89; last-10 runs 43 BAL and 44 SEA; Bradish 5 ER in 4 IP vs SEA this season; Kirby still allowed 3 ER/3 BB vs BAL","8-9 runs slightly favored; 6-7 live","Over 7.5 total runs","Baltimore Orioles 5 Seattle Mariners 3; total 8","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","MLB StatsAPI gamePk 823127 final line score, checked 2026-06-18 AEST","Inning scoring BAL 0-0-2-0-0-1-1-0-1; SEA 0-0-0-1-0-0-0-0-2","Over 7.5 won by half run; total landed 8.","Recent scoring/allowed supports 8+ more than park does","StatMuse L10 runs/allowed, season RPG, pitcher H2H","N/A","FALSE","N/A","Pending","TRUE","ESPN game page 2026-06-18 AEST","No small-sample HP umpire total edge applied","0.68","T-Mobile and SEA staff lean under; Bradish/last-10 environment lean over","Prior matchup in current season included SEA 7-5 BAL on Jun 11 and SEA 3-1 BAL on Jun 16","Seattle missing several bats caps blowout but not 8-run middle","Clear/dry, light left-to-right wind; no weather suppression beyond park","Exact total near projection, confidence capped","Downgrade if first 3 innings are low-contact/low-walk and Bradish command is sharp"
"MLB-20260618-BAL-SEA","2026-06-18","Baseball","Baltimore Orioles @ Seattle Mariners","MLB regular season","MLB","MLB regular-season rules; 9 innings plus extras with automatic runner; pitch timer/disengagement rules apply","Full-game runline/total including extra innings unless suspended/tie administration intervenes; no odds used","User-listed four options: Orioles +4.5, Mariners +0.5, Over 7.5, Under 7.5","4","Combined Total Under 7.5 runs","40-49","0.46","Forced complement to over; T-Mobile/Kirby/SEA pen and prior 3-1 game keep under live, but 8-9 projection slightly stronger","6-7 under path live, 8-9 modal lean","Under 7.5 total runs","Baltimore Orioles 5 Seattle Mariners 3; total 8","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","MLB StatsAPI gamePk 823127 final line score, checked 2026-06-18 AEST","Inning scoring BAL 0-0-2-0-0-1-1-0-1; SEA 0-0-0-1-0-0-0-0-2","Under 7.5 lost; forced bottom/complement failed as leaned.","Under has valid park/pitching path but less likely than over","Season staff stats, L10 runs/allowed, matchup H2H","N/A","FALSE","N/A","Pending","TRUE","ESPN game page 2026-06-18 AEST","No umpire edge applied","0.66","Exact complement near coinflip; not a genuine <=30% bottom","Seattle won prior game 3-1 but previous Bradish/Kirby rematch produced 7-5 type scoring","Seattle missing bats help under; Baltimore middle order still enough to threaten","T-Mobile and dry mild weather keep 4-3/5-2 ordinary","MLB modest-total bottom-slot leak active","Upgrade if Kirby is efficient through 2 turns and Bradish keeps walks down"
"WNBA-20260618-LVA-PHX","2026-06-18","Basketball","Las Vegas Aces @ Phoenix Mercury","WNBA regular season / Commissioner's Cup","WNBA","WNBA regular-season rules; 4x10 quarters; 5-minute OT; full-game spread/total include OT; 1H regulation phase only","User-listed WNBA side/full-total/first-half-total options; research-only; no odds used","Self-selected four from user list: 1H Over 83.5, Aces -5.5, Mercury +5.5, 1H Under 83.5","1","Combined 1st Half Total Over 83.5 points","60-69","0.63","Aces 46.6 1H PPG + Mercury 41.2 = 87.8 season; last-5 first halves 238+196 = 86.8 combined average","1H 86-90 points","1H Over 83.5","Las Vegas Aces 86 Phoenix Mercury 76; 1H total 94; final total 162","W","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA API final summary event 401857000, checked 2026-06-18 AEST","Quarter splits PHX 28-21-15-12; LVA 24-21-23-18; 1H total 94","1H Over 83.5 won comfortably at 94; phase-first thesis was right.","1H scoring stable above threshold","StatMuse season and last-5 1H windows","Context preview, not decisive press signal","FALSE","Cup incentive supports Las Vegas urgency and normal starter usage","Pending","FALSE","ESPN API pregame 2026-06-18 AEST","Officials not posted/available at cutoff","0.76","No material stat conflict; starters unconfirmed centrally","May 9 H2H had 91-point 1H despite full LV collapse","PHX Whitcomb out; LVA Barker/Carter/Evans out; main stars active by injury report","Indoor Phoenix venue; Aces pace/ORtg drives early total","1H better than full total because it avoids late blowout/OT ambiguity","Downgrade if official starters remove a primary creator or early live pace is under 40 by Q1"
"WNBA-20260618-LVA-PHX","2026-06-18","Basketball","Las Vegas Aces @ Phoenix Mercury","WNBA regular season / Commissioner's Cup","WNBA","WNBA regular-season rules; 4x10 quarters; 5-minute OT; full-game spread/total include OT; 1H regulation phase only","User-listed WNBA side/full-total/first-half-total options; research-only; no odds used","Self-selected four from user list: 1H Over 83.5, Aces -5.5, Mercury +5.5, 1H Under 83.5","2","Aces -5.5 points","50-59","0.58","Aces 10-4, 7-3 L10, 7-2 road, 111.2 ORtg; Mercury 4-11, 2-8 L10, 1-5 home, 103.1 ORtg","Aces by 6-10","Aces -5.5","Las Vegas Aces 86 Phoenix Mercury 76; 1H total 94; final total 162","W","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA API final summary event 401857000, checked 2026-06-18 AEST","Quarter splits PHX 28-21-15-12; LVA 24-21-23-18; 1H total 94","Aces -5.5 won by 10 behind Aja Wilson 37 and Jackie Young 20.","Aces stronger season/recent profile; PHX prior H2H upset is live caution","StatMuse L10, season ORtg/DRtg/pace, away/home records","S-class context from Swish Appeal article","FALSE","Las Vegas must win to claim West Cup spot, increasing motivation","Pending","FALSE","ESPN API pregame 2026-06-18 AEST","Officials unavailable","0.72","Cup/form point LV, direct H2H points PHX","PHX beat LVA 99-66 May 9; LVA 7-3 last 10 since","Aces missing Evans/Carter depth but Wilson/Young/Gray core available by injury report","Aces elite offense vs Mercury weak defense/home form","Spread near 5.5 is one-possession/backdoor sensitive","Downgrade if PHX repeats paint/rebound dominance or LVA shooting starts cold"
"WNBA-20260618-LVA-PHX","2026-06-18","Basketball","Las Vegas Aces @ Phoenix Mercury","WNBA regular season / Commissioner's Cup","WNBA","WNBA regular-season rules; 4x10 quarters; 5-minute OT; full-game spread/total include OT; 1H regulation phase only","User-listed WNBA side/full-total/first-half-total options; research-only; no odds used","Self-selected four from user list: 1H Over 83.5, Aces -5.5, Mercury +5.5, 1H Under 83.5","3","Mercury +5.5 points","40-49","0.42","Phoenix 4-11 and 1-5 home but has May 9 99-66 H2H upset path; +5.5 needs close loss or win","Mercury cover if Aces win by 1-5 or PHX upset","Mercury +5.5","Las Vegas Aces 86 Phoenix Mercury 76; 1H total 94; final total 162","L","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA API final summary event 401857000, checked 2026-06-18 AEST","Quarter splits PHX 28-21-15-12; LVA 24-21-23-18; 1H total 94","Mercury +5.5 lost; Phoenix kept first half hot but lost by 10.","Poor PHX recent/home form offset partly by direct H2H","L10, home/away, direct H2H","Context preview","FALSE","Potential Cup chaos requires PHX resistance but article expected LV authority","Pending","FALSE","ESPN API pregame 2026-06-18 AEST","Officials unavailable","0.68","Current form vs prior H2H conflict","May 9 Phoenix blowout had PHX 56-35 halftime","Sami Whitcomb out lowers PHX depth, Thomas/Copper/Mack core available by injury report","Cover path through Thomas playmaking, Mack boards, Copper scoring and Aces backdoor vulnerability","Underdog spread live but below Aces cover","Upgrade if PHX controls offensive rebounds/paint early or Aces turnover rate spikes"
"WNBA-20260618-LVA-PHX","2026-06-18","Basketball","Las Vegas Aces @ Phoenix Mercury","WNBA regular season / Commissioner's Cup","WNBA","WNBA regular-season rules; 4x10 quarters; 5-minute OT; full-game spread/total include OT; 1H regulation phase only","User-listed WNBA side/full-total/first-half-total options; research-only; no odds used","Self-selected four from user list: 1H Over 83.5, Aces -5.5, Mercury +5.5, 1H Under 83.5","4","Combined 1st Half Total Under 83.5 points","30-39","0.37","Forced complement; both season and last-5 1H combined averages clear 83.5, and May 9 H2H 1H was 91","1H under path 76-83 if PHX stalls/LVA tight","1H Under 83.5","Las Vegas Aces 86 Phoenix Mercury 76; 1H total 94; final total 162","L","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA API final summary event 401857000, checked 2026-06-18 AEST","Quarter splits PHX 28-21-15-12; LVA 24-21-23-18; 1H total 94","1H Under 83.5 lost; bottom forced complement failed as intended.","Under fails current 1H form stack","Season and last-5 1H plus May 9 H2H","N/A","FALSE","N/A","Pending","FALSE","ESPN API pregame 2026-06-18 AEST","Officials unavailable","0.70","Complementary-pair caveat: bottom confidence capped","Aces scored only 35 in first half vs PHX May 9 but combined still reached 91","Aces bench guards out can shorten rotation, but starters carry enough scoring","Needs slow tempo or inefficient PHX possessions","WNBA exact-complement 1H pair; bottom win is softer evidence than true fade","Upgrade only if confirmed starters remove offense or Q1 is below 39 with poor shot quality"
